,name,count,skills
5,android,1275351,stackoverflow
10,ios,630530,stackoverflow
14,r,345750,stackoverflow
16,arrays,330163,stackoverflow
17,node.js,329196,stackoverflow
20,json,291719,stackoverflow
22,sql server,285229,stackoverflow
24,angularjs,260472,stackoverflow
29,iphone,220364,stackoverflow
31,reactjs,214041,stackoverflow
36,asp.net mvc,189123,stackoverflow
38,database,167804,stackoverflow
41,wpf,156363,stackoverflow
42,string,152528,stackoverflow
48,vb.net,129821,stackoverflow
50,multithreading,122927,stackoverflow
51,oracle,122472,stackoverflow
54,postgresql,117611,stackoverflow
56,list,101557,stackoverflow
57,forms,101346,stackoverflow
58,algorithm,99680,stackoverflow
60,image,99468,stackoverflow
61,twitter bootstrap,98208,stackoverflow
64,amazon web services,94043,stackoverflow
67,winforms,88882,stackoverflow
68,performance,88164,stackoverflow
71,apache,86965,stackoverflow
72,facebook,84485,stackoverflow
73,function,83979,stackoverflow
74,entity framework,83971,stackoverflow
77,spring boot,82566,stackoverflow
78,powershell,80935,stackoverflow
79,excel vba,78728,stackoverflow
80,linq,78258,stackoverflow
81,api,78208,stackoverflow
83,shell,77083,stackoverflow
85,swing,75829,stackoverflow
87,qt,75229,stackoverflow
91,loops,72121,stackoverflow
92,unit testing,69769,stackoverflow
93,csv,69690,stackoverflow
94,file,69675,stackoverflow
95,dataframe,69060,stackoverflow
96,.htaccess,67958,stackoverflow
98,codeigniter,66535,stackoverflow
100,class,65324,stackoverflow
102,express,64292,stackoverflow
103,google chrome,62836,stackoverflow
104,google maps,62752,stackoverflow
105,tsql,62538,stackoverflow
106,sorting,62172,stackoverflow
107,uitableview,61925,stackoverflow
108,date,61740,stackoverflow
110,web services,59659,stackoverflow
112,validation,59556,stackoverflow
115,opencv,57092,stackoverflow
119,xaml,55655,stackoverflow
120,android layout,55091,stackoverflow
121,dictionary,54596,stackoverflow
122,datetime,54305,stackoverflow
123,spring mvc,53656,stackoverflow
125,email,52919,stackoverflow
126,oop,52153,stackoverflow
127,for loop,51295,stackoverflow
129,object,50916,stackoverflow
130,jsp,50897,stackoverflow
133,parsing,50032,stackoverflow
134,wcf,49903,stackoverflow
135,listview,49744,stackoverflow
136,ubuntu,49321,stackoverflow
137,user interface,48666,stackoverflow
139,batch file,48034,stackoverflow
140,pointers,47166,stackoverflow
141,if statement,47063,stackoverflow
143,templates,46499,stackoverflow
145,ms access,46202,stackoverflow
147,asp.net core,46104,stackoverflow
148,delphi,45796,stackoverflow
149,variables,45576,stackoverflow
150,authentication,45266,stackoverflow
151,google app engine,44844,stackoverflow
152,debugging,44610,stackoverflow
153,elasticsearch,44506,stackoverflow
156,pdf,42714,stackoverflow
158,jpa,42372,stackoverflow
160,android fragments,42098,stackoverflow
161,session,42016,stackoverflow
164,nginx,41487,stackoverflow
166,generics,40912,stackoverflow
168,asynchronous,40370,stackoverflow
171,tomcat,39914,stackoverflow
172,testing,39375,stackoverflow
173,jquery ui,39168,stackoverflow
174,ionic framework,39133,stackoverflow
175,web,39059,stackoverflow
177,selenium webdriver,38744,stackoverflow
178,internet explorer,38585,stackoverflow
180,animation,38560,stackoverflow
181,url,38496,stackoverflow
182,gradle,38344,stackoverflow
183,github,38236,stackoverflow
184,curl,37783,stackoverflow
186,recursion,36993,stackoverflow
190,inheritance,36461,stackoverflow
191,exception,36257,stackoverflow
192,redirect,36082,stackoverflow
193,firefox,36058,stackoverflow
194,winapi,35856,stackoverflow
195,post,35691,stackoverflow
196,math,35654,stackoverflow
198,join,35562,stackoverflow
199,flash,35206,stackoverflow
201,image processing,35076,stackoverflow
203,jsf,34928,stackoverflow
204,dom,34915,stackoverflow
206,cocoa touch,34627,stackoverflow
207,ipad,34568,stackoverflow
208,select,34506,stackoverflow
211,intellij idea,34239,stackoverflow
212,gcc,34237,stackoverflow
215,button,34172,stackoverflow
216,events,34112,stackoverflow
217,iis,33939,stackoverflow
218,facebook graph api,33912,stackoverflow
219,logging,33862,stackoverflow
220,caching,33785,stackoverflow
221,asp.net web api,33540,stackoverflow
222,matrix,33519,stackoverflow
223,javafx,33409,stackoverflow
224,search,33027,stackoverflow
225,stored procedures,32737,stackoverflow
226,networking,32491,stackoverflow
227,npm,32361,stackoverflow
228,xpath,32344,stackoverflow
229,servlets,32191,stackoverflow
230,google apps script,31917,stackoverflow
231,canvas,31592,stackoverflow
232,encryption,31419,stackoverflow
234,tkinter,31400,stackoverflow
235,audio,31395,stackoverflow
236,optimization,31292,stackoverflow
237,mongoose,31155,stackoverflow
238,firebase realtime database,31132,stackoverflow
239,mod rewrite,31008,stackoverflow
241,cakephp,30892,stackoverflow
242,memory,30765,stackoverflow
243,model view controller,30345,stackoverflow
244,video,30283,stackoverflow
245,arraylist,30082,stackoverflow
246,cookies,29920,stackoverflow
247,razor,29807,stackoverflow
248,multidimensional array,29414,stackoverflow
249,django models,29408,stackoverflow
250,jdbc,29367,stackoverflow
251,android intent,29288,stackoverflow
252,vector,29268,stackoverflow
253,jakarta ee,29200,stackoverflow
254,iframe,29170,stackoverflow
255,grails,29133,stackoverflow
256,web scraping,29104,stackoverflow
257,plot,29097,stackoverflow
258,serialization,28639,stackoverflow
259,design patterns,28620,stackoverflow
260,meteor,28557,stackoverflow
261,random,28553,stackoverflow
262,visual c++,28277,stackoverflow
264,input,27838,stackoverflow
265,android activity,27560,stackoverflow
266,silverlight,27416,stackoverflow
268,indexing,27226,stackoverflow
269,activerecord,27193,stackoverflow
271,core data,26970,stackoverflow
272,text,26839,stackoverflow
273,checkbox,26812,stackoverflow
274,awk,26804,stackoverflow
275,google sheets,26653,stackoverflow
276,mysqli,26514,stackoverflow
277,mobile,26481,stackoverflow
278,mvvm,26288,stackoverflow
279,svn,26257,stackoverflow
280,data structures,26134,stackoverflow
282,gridview,25876,stackoverflow
283,methods,25873,stackoverflow
286,vim,25386,stackoverflow
287,groovy,25200,stackoverflow
288,xamarin.forms,25155,stackoverflow
290,boost,24843,stackoverflow
291,file upload,24732,stackoverflow
294,memory management,24600,stackoverflow
296,struct,24433,stackoverflow
297,layout,24385,stackoverflow
298,time,24370,stackoverflow
299,lambda,24180,stackoverflow
300,apache flex,24156,stackoverflow
301,dynamic,24062,stackoverflow
302,ssh,24056,stackoverflow
303,sed,24036,stackoverflow
304,extjs,23959,stackoverflow
307,visual studio code,23482,stackoverflow
308,browser,23409,stackoverflow
309,dll,23333,stackoverflow
310,reporting services,23243,stackoverflow
311,google chrome extension,23209,stackoverflow
313,twitter,23115,stackoverflow
314,netbeans,23082,stackoverflow
315,graph,23034,stackoverflow
316,junit,22996,stackoverflow
317,filter,22990,stackoverflow
318,plsql,22976,stackoverflow
319,jquery mobile,22801,stackoverflow
320,pdo,22798,stackoverflow
321,android recyclerview,22737,stackoverflow
322,replace,22719,stackoverflow
323,spring security,22657,stackoverflow
324,plugins,22629,stackoverflow
325,reflection,22394,stackoverflow
326,unicode,22363,stackoverflow
327,charts,22311,stackoverflow
328,google cloud platform,22220,stackoverflow
329,highcharts,22191,stackoverflow
330,database design,22120,stackoverflow
331,cmd,21641,stackoverflow
332,dependency injection,21476,stackoverflow
333,types,21469,stackoverflow
334,data binding,21456,stackoverflow
335,foreach,21367,stackoverflow
336,encoding,21322,stackoverflow
337,hash,21288,stackoverflow
338,https,21223,stackoverflow
339,service,21200,stackoverflow
341,collections,21006,stackoverflow
342,import,20758,stackoverflow
343,deployment,20709,stackoverflow
344,makefile,20700,stackoverflow
345,gwt,20695,stackoverflow
346,websocket,20682,stackoverflow
347,backbone.js,20649,stackoverflow
348,command line,20593,stackoverflow
349,excel formula,20561,stackoverflow
351,zend framework,20430,stackoverflow
352,error handling,20395,stackoverflow
353,web applications,20223,stackoverflow
354,beautifulsoup,20187,stackoverflow
355,printing,20162,stackoverflow
356,while loop,20161,stackoverflow
357,pyspark,19983,stackoverflow
359,html table,19919,stackoverflow
360,knockout.js,19915,stackoverflow
361,webview,19906,stackoverflow
362,file io,19886,stackoverflow
363,tcp,19846,stackoverflow
366,drop down menu,19768,stackoverflow
369,scikit learn,19530,stackoverflow
370,ffmpeg,19498,stackoverflow
371,server,19472,stackoverflow
373,group by,19414,stackoverflow
374,parse platform,19398,stackoverflow
376,eloquent,19338,stackoverflow
378,merge,19192,stackoverflow
379,view,19187,stackoverflow
380,solr,19114,stackoverflow
381,scroll,19073,stackoverflow
383,paypal,18881,stackoverflow
385,datagridview,18820,stackoverflow
386,datatable,18793,stackoverflow
387,build,18774,stackoverflow
388,cmake,18743,stackoverflow
389,nhibernate,18711,stackoverflow
390,concurrency,18708,stackoverflow
391,shiny,18652,stackoverflow
392,dplyr,18630,stackoverflow
393,uwp,18629,stackoverflow
394,split,18574,stackoverflow
395,login,18566,stackoverflow
396,hive,18560,stackoverflow
397,terminal,18539,stackoverflow
399,syntax,18526,stackoverflow
400,primefaces,18498,stackoverflow
406,enums,18292,stackoverflow
409,graphics,18254,stackoverflow
410,parameters,18206,stackoverflow
411,django rest framework,18178,stackoverflow
412,uiview,18171,stackoverflow
413,fonts,18115,stackoverflow
414,google cloud firestore,17991,stackoverflow
415,module,17978,stackoverflow
416,vbscript,17941,stackoverflow
417,colors,17923,stackoverflow
418,constructor,17889,stackoverflow
419,memory leaks,17878,stackoverflow
420,oauth,17873,stackoverflow
421,timer,17485,stackoverflow
422,promise,17437,stackoverflow
423,angularjs directive,17374,stackoverflow
425,jar,17188,stackoverflow
427,interface,17143,stackoverflow
430,casting,16979,stackoverflow
431,lua,16976,stackoverflow
432,parallel processing,16944,stackoverflow
433,orm,16917,stackoverflow
434,playframework,16842,stackoverflow
435,proxy,16801,stackoverflow
436,emacs,16739,stackoverflow
437,automation,16732,stackoverflow
438,push notification,16640,stackoverflow
439,combobox,16599,stackoverflow
440,yii,16577,stackoverflow
441,hyperlink,16560,stackoverflow
442,directory,16559,stackoverflow
443,count,16544,stackoverflow
444,outlook,16528,stackoverflow
447,datatables,16381,stackoverflow
450,doctrine orm,16279,stackoverflow
451,compiler errors,16272,stackoverflow
452,properties,16232,stackoverflow
456,process,16127,stackoverflow
457,async await,16068,stackoverflow
458,scipy,15993,stackoverflow
459,neural network,15978,stackoverflow
460,download,15960,stackoverflow
462,sqlalchemy,15926,stackoverflow
463,kendo ui,15872,stackoverflow
464,configuration,15866,stackoverflow
465,triggers,15857,stackoverflow
466,model,15855,stackoverflow
467,uiviewcontroller,15842,stackoverflow
468,linked list,15763,stackoverflow
469,version control,15744,stackoverflow
472,functional programming,15718,stackoverflow
473,ms word,15698,stackoverflow
474,xamarin.android,15674,stackoverflow
475,binding,15592,stackoverflow
476,docker compose,15584,stackoverflow
477,callback,15570,stackoverflow
478,io,15558,stackoverflow
479,path,15505,stackoverflow
480,android listview,15440,stackoverflow
481,safari,15364,stackoverflow
482,scope,15361,stackoverflow
484,url rewriting,15255,stackoverflow
485,scripting,15217,stackoverflow
486,phpmyadmin,15180,stackoverflow
487,bluetooth,15129,stackoverflow
488,responsive design,15118,stackoverflow
490,autocomplete,15076,stackoverflow
491,nullpointerexception,15074,stackoverflow
492,django forms,15028,stackoverflow
493,ant,15023,stackoverflow
494,azure devops,15017,stackoverflow
495,dns,14994,stackoverflow
496,flexbox,14948,stackoverflow
497,permissions,14917,stackoverflow
498,bitmap,14888,stackoverflow
499,pagination,14863,stackoverflow
6,domain name system,10913,serverfault
7,centos,9920,serverfault
8,active directory,9173,serverfault
14,debian,6594,serverfault
19,iptables,5667,serverfault
20,postfix,5543,serverfault
26,vpn,4450,serverfault
27,backup,3757,serverfault
28,firewall,3753,serverfault
31,virtualization,3432,serverfault
33,raid,3338,serverfault
35,exchange,3254,serverfault
37,routing,3202,serverfault
39,web server,3049,serverfault
41,vmware esxi,2946,serverfault
42,redhat,2940,serverfault
45,group policy,2887,serverfault
46,smtp,2851,serverfault
47,openvpn,2793,serverfault
48,ssl certificate,2787,serverfault
8,hard drive,13284,superuser
9,wireless networking,13184,superuser
12,boot,10545,superuser
15,windows xp,9199,superuser
16,router,9155,superuser
18,mac,8705,superuser
20,usb,7370,superuser
21,laptop,7354,superuser
23,worksheet function,6367,superuser
24,partitioning,6301,superuser
25,microsoft word,6290,superuser
28,drivers,5564,superuser
33,ssd,5022,superuser
35,microsoft outlook,4786,superuser
36,keyboard,4774,superuser
37,virtual machine,4774,superuser
40,graphics card,4670,superuser
41,display,4536,superuser
44,installation,4465,superuser
45,multiple monitors,4399,superuser
46,keyboard shortcuts,4302,superuser
47,cpu,4278,superuser
49,motherboard,4065,superuser
1,gmail,3970,webapps
4,youtube,1293,webapps
5,google drive,1236,webapps
6,formulas,1226,webapps
9,google apps,805,webapps
10,google docs,775,webapps
11,google calendar,721,webapps
12,cognito forms,721,webapps
13,google search,719,webapps
14,google sheets query,615,webapps
15,google account,581,webapps
16,google plus,541,webapps
17,google sheets arrayformula,531,webapps
18,facebook pages,529,webapps
19,google forms,515,webapps
20,webapp rec,495,webapps
22,gmail filters,424,webapps
23,privacy,362,webapps
25,conditional formatting,337,webapps
26,outlook.com,318,webapps
31,gmail labels,309,webapps
32,account management,305,webapps
33,google contacts,297,webapps
35,google groups,278,webapps
36,google,262,webapps
38,facebook messenger,245,webapps
39,blogger,243,webapps
40,dropbox,239,webapps
41,facebook groups,237,webapps
42,notifications,236,webapps
43,tumblr,223,webapps
44,spam prevention,213,webapps
45,google photos,208,webapps
46,linkedin,203,webapps
48,commcare,193,webapps
49,slack,192,webapps
3,google search console,2395,webmasters
4,domains,2105,webmasters
6,htaccess,1477,webmasters
8,redirects,1429,webmasters
17,googlebot,778,webmasters
18,web crawlers,768,webmasters
19,search engines,741,webmasters
20,search engine indexing,739,webmasters
22,web development,718,webmasters
23,sitemap,708,webmasters
24,google adsense,702,webmasters
25,subdomain,698,webmasters
26,robots.txt,644,webmasters
28,duplicate content,634,webmasters
29,analytics,633,webmasters
31,images,588,webmasters
32,schema.org,566,webmasters
34,links,544,webmasters
36,canonical url,509,webmasters
37,keywords,498,webmasters
39,google index,471,webmasters
40,backlinks,426,webmasters
41,serps,425,webmasters
42,advertising,421,webmasters
44,website design,405,webmasters
45,domain registration,402,webmasters
49,blog,372,webmasters
0,unity,12228,gamedev
5,xna,3066,gamedev
7,libgdx,2228,gamedev
8,collision detection,2201,gamedev
10,physics,1983,gamedev
12,mathematics,1673,gamedev
13,shaders,1627,gamedev
14,game design,1490,gamedev
15,textures,1363,gamedev
18,architecture,1251,gamedev
19,rendering,1074,gamedev
20,camera,1021,gamedev
22,sprites,1004,gamedev
23,directx,1004,gamedev
25,rotation,935,gamedev
26,glsl,850,gamedev
27,movement,845,gamedev
30,multiplayer,758,gamedev
31,monogame,745,gamedev
32,ai,730,gamedev
37,game mechanics,639,gamedev
38,procedural generation,636,gamedev
39,path finding,635,gamedev
41,gui,617,gamedev
42,lighting,611,gamedev
43,tilemap,596,gamedev
44,hlsl,570,gamedev
45,software engineering,556,gamedev
47,tiles,523,gamedev
1,regression,21110,stats
3,time series,10837,stats
4,probability,8761,stats
5,hypothesis testing,7308,stats
6,distributions,7008,stats
7,self study,6715,stats
8,logistic,5800,stats
9,bayesian,5777,stats
10,neural networks,5704,stats
11,classification,5310,stats
12,mathematical statistics,5162,stats
13,correlation,4844,stats
14,statistical significance,4737,stats
15,normal distribution,4413,stats
16,anova,4131,stats
17,multiple regression,4117,stats
18,mixed model,3996,stats
19,clustering,3363,stats
20,confidence interval,3295,stats
21,generalized linear model,3193,stats
23,variance,3042,stats
24,forecasting,2965,stats
25,categorical data,2809,stats
26,pca,2741,stats
27,cross validation,2679,stats
28,t test,2639,stats
29,estimation,2607,stats
31,maximum likelihood,2436,stats
32,sampling,2401,stats
33,chi squared,2284,stats
35,arima,2213,stats
36,predictive models,2128,stats
38,modeling,2037,stats
39,survival,2014,stats
40,svm,2008,stats
41,multivariate analysis,1996,stats
42,p value,1987,stats
43,repeated measures,1982,stats
44,references,1946,stats
46,least squares,1925,stats
47,inference,1918,stats
48,random forest,1910,stats
49,feature selection,1905,stats
0,real analysis,108699,math
1,calculus,104252,math
2,linear algebra,96502,math
4,abstract algebra,66312,math
5,integration,55326,math
6,sequences and series,50440,math
7,combinatorics,43699,math
8,general topology,42925,math
9,matrices,42414,math
10,complex analysis,39283,math
11,functional analysis,37796,math
12,group theory,37779,math
13,geometry,37436,math
14,algebra precalculus,36964,math
15,ordinary differential equations,34139,math
16,number theory,33401,math
17,limits,33012,math
18,analysis,32358,math
19,probability theory,31434,math
20,elementary number theory,29502,math
21,statistics,28114,math
22,measure theory,27989,math
23,multivariable calculus,26458,math
24,functions,25646,math
25,discrete mathematics,25430,math
26,derivatives,24292,math
27,proof verification,23562,math
28,trigonometry,23192,math
29,differential geometry,23094,math
30,elementary set theory,22278,math
31,inequality,22147,math
32,algebraic geometry,21106,math
33,logic,20574,math
34,probability distributions,20547,math
35,polynomials,20225,math
36,graph theory,18188,math
37,convergence divergence,16770,math
38,partial differential equations,16438,math
39,ring theory,16362,math
41,reference request,16088,math
42,algebraic topology,15534,math
43,definite integrals,15091,math
44,complex numbers,14587,math
45,vector spaces,13712,math
46,summation,13146,math
47,commutative algebra,12368,math
48,continuity,12116,math
49,proof writing,11788,math
0,qgis,28371,gis
1,arcgis desktop,18907,gis
2,arcpy,9046,gis
5,raster,7255,gis
6,coordinate system,6192,gis
7,arcmap,5682,gis
8,pyqgis,5116,gis
9,geoserver,4747,gis
10,gdal,4534,gis
11,shapefile,4438,gis
15,leaflet,3228,gis
17,polygon,3108,gis
21,openlayers,2803,gis
22,openstreetmap,2685,gis
23,arcgis server,2607,gis
25,arcobjects,2416,gis
26,qgis plugins,2254,gis
27,google earth engine,2202,gis
28,modelbuilder,1965,gis
29,geojson,1963,gis
30,arcgis javascript api,1937,gis
31,grass,1912,gis
32,wms,1848,gis
33,field calculator,1786,gis
35,labeling,1710,gis
36,layers,1589,gis
37,point,1567,gis
38,data,1566,gis
39,symbology,1564,gis
40,dem,1549,gis
41,geotiff tiff,1522,gis
43,attribute table,1443,gis
44,carto,1419,gis
46,spatial analyst,1359,gis
47,line,1349,gis
48,enterprise geodatabase,1316,gis
49,arcgis pro,1313,gis
0,tikz pgf,25949,tex
1,tables,13162,tex
2,beamer,8896,tex
3,pgfplots,7631,tex
4,math mode,7607,tex
6,biblatex,6835,tex
7,spacing,6395,tex
8,macros,6389,tex
10,table of contents,5532,tex
11,bibliographies,5393,tex
12,floats,4944,tex
13,bibtex,4822,tex
14,horizontal alignment,4592,tex
15,equations,4541,tex
16,sectioning,4506,tex
17,xetex,4338,tex
18,errors,4302,tex
19,formatting,4155,tex
20,pdftex,4085,tex
21,hyperref,3741,tex
22,cross referencing,3536,tex
23,symbols,3424,tex
24,header footer,3284,tex
25,color,3244,tex
26,vertical alignment,2979,tex
27,numbering,2961,tex
28,captions,2947,tex
29,listings,2898,tex
30,align,2879,tex
31,luatex,2816,tex
32,citing,2678,tex
33,lyx,2631,tex
34,amsmath,2573,tex
35,packages,2569,tex
36,lists,2416,tex
37,positioning,2402,tex
38,environments,2400,tex
39,diagrams,2332,tex
40,line breaking,2316,tex
41,footnotes,2250,tex
42,margins,2139,tex
44,miktex,2064,tex
45,page breaking,1857,tex
46,longtable,1845,tex
47,enumerate,1817,tex
48,memoir,1801,tex
49,chapters,1797,tex
6,dual boot,14940,askubuntu
9,apt,13507,askubuntu
11,wireless,11447,askubuntu
15,nvidia,9622,askubuntu
17,gnome,8711,askubuntu
18,package management,8253,askubuntu
19,system installation,8116,askubuntu
20,software installation,7705,askubuntu
21,upgrade,7623,askubuntu
23,sound,7134,askubuntu
25,kernel,6309,askubuntu
27,mount,5795,askubuntu
28,scripts,5602,askubuntu
29,updates,5545,askubuntu
35,xubuntu,4648,askubuntu
37,kubuntu,4367,askubuntu
38,uefi,4324,askubuntu
39,lubuntu,4319,askubuntu
44,shortcut keys,3904,askubuntu
46,xorg,3760,askubuntu
47,nautilus,3742,askubuntu
0,united states,11022,money
1,taxes,4313,money
2,stocks,2804,money
3,income tax,2703,money
4,investing,2608,money
5,united kingdom,1648,money
6,credit card,1443,money
7,mortgage,1326,money
8,canada,1270,money
9,india,1206,money
10,loans,947,money
11,real estate,906,money
13,banking,874,money
14,tax deduction,827,money
15,options,783,money
16,trading,768,money
17,credit score,767,money
18,etf,671,money
19,stock markets,646,money
20,ira,642,money
21,savings,631,money
22,mutual funds,583,money
23,retirement,560,money
24,roth ira,555,money
25,irs,552,money
26,financial literacy,545,money
27,bonds,545,money
28,bank account,531,money
29,capital gains tax,519,money
30,foreign exchange,483,money
31,stock analysis,479,money
32,interest rate,461,money
33,car,453,money
34,credit,448,money
35,calculation,439,money
36,non resident,423,money
37,dividends,423,money
38,debt,419,money
39,small business,417,money
40,scams,402,money
41,interest,392,money
42,insurance,389,money
43,money transfer,379,money
44,student loan,374,money
45,rental property,366,money
46,accounting,363,money
47,stock exchanges,363,money
48,index fund,358,money
49,limited liability company,341,money
0,support,772,stackapps
1,app,437,stackapps
2,bug,424,stackapps
4,script,412,stackapps
5,discussion,319,stackapps
6,status completed,317,stackapps
7,feature request,305,stackapps
10,questions,125,stackapps
11,documentation,95,stackapps
12,users,85,stackapps
13,placeholder,83,stackapps
14,obsolete,82,stackapps
15,tags,81,stackapps
17,chat,74,stackapps
19,meta,66,stackapps
20,website,62,stackapps
22,answers,59,stackapps
23,library,59,stackapps
24,reputation,58,stackapps
25,comments,57,stackapps
26,status bydesign,52,stackapps
27,api help,52,stackapps
28,greasemonkey,52,stackapps
29,api key,51,stackapps
32,chrome extensions,49,stackapps
33,editing,48,stackapps
34,app request,47,stackapps
35,tampermonkey,46,stackapps
36,rate limit,42,stackapps
38,status declined,40,stackapps
42,stackapps,36,stackapps
43,stackauth,36,stackapps
44,posts,36,stackapps
45,inbox,30,stackapps
46,notifier,30,stackapps
47,badges,28,stackapps
48,stackoverflow,28,stackapps
0,usability,3212,ux
3,gui design,2502,ux
6,user behavior,1512,ux
7,navigation,1491,ux
8,buttons,1276,ux
9,user expectation,1173,ux
10,web app,1017,ux
16,design,731,ux
17,user research,731,ux
18,icons,713,ux
21,mobile application,659,ux
22,accessibility,644,ux
23,usability testing,624,ux
25,menu,583,ux
26,terminology,575,ux
28,input fields,546,ux
29,info visualisation,527,ux
30,e commerce,498,ux
31,information architecture,469,ux
33,filtering,425,ux
36,ux field,380,ux
37,registration,367,ux
38,mobile web,363,ux
41,checkboxes,348,ux
43,labels,339,ux
44,desktop application,338,ux
45,dropdown,333,ux
46,user centered design,330,ux
47,selection,328,ux
48,tabs,323,ux
49,scrolling,319,ux
2,shell script,12728,unix
7,text processing,6607,unix
13,files,4210,unix
14,grep,4007,unix
17,arch linux,3520,unix
18,fedora,3484,unix
19,linux mint,3400,unix
21,rhel,3127,unix
22,filesystems,3112,unix
23,systemd,3021,unix
24,find,2781,unix
28,linux kernel,2606,unix
34,regular expression,2127,unix
35,partition,2103,unix
36,wifi,2082,unix
38,osx,1950,unix
39,zsh,1942,unix
40,sudo,1899,unix
41,cron,1872,unix
44,kali linux,1753,unix
1,custom post types,9357,wordpress
3,plugin development,5509,wordpress
5,wp query,5056,wordpress
7,customization,4712,wordpress
8,categories,4439,wordpress
9,custom taxonomy,4066,wordpress
10,theme development,4010,wordpress
12,custom field,3382,wordpress
14,loop,3063,wordpress
15,menus,2989,wordpress
16,permalinks,2839,wordpress
17,multisite,2808,wordpress
18,themes,2665,wordpress
19,filters,2600,wordpress
20,shortcode,2439,wordpress
22,pages,2362,wordpress
27,wp admin,1986,wordpress
28,widgets,1968,wordpress
29,hooks,1939,wordpress
33,uploads,1789,wordpress
34,post meta,1782,wordpress
35,taxonomy,1776,wordpress
37,query,1712,wordpress
41,admin,1605,wordpress
42,metabox,1566,wordpress
43,post thumbnails,1498,wordpress
46,urls,1353,wordpress
47,terms,1291,wordpress
48,actions,1286,wordpress
49,advanced custom fields,1243,wordpress
0,cc.complexity theory,2682,cstheory
1,ds.algorithms,1638,cstheory
4,graph algorithms,881,cstheory
5,co.combinatorics,597,cstheory
6,np hardness,585,cstheory
7,complexity classes,562,cstheory
8,lo.logic,468,cstheory
9,approximation algorithms,411,cstheory
10,fl.formal languages,386,cstheory
11,soft question,374,cstheory
14,automata theory,346,cstheory
15,computability,341,cstheory
16,circuit complexity,332,cstheory
17,pl.programming languages,324,cstheory
18,ds.data structures,314,cstheory
19,time complexity,314,cstheory
21,type theory,286,cstheory
22,sat,266,cstheory
23,cg.comp geom,257,cstheory
24,cr.crypto security,251,cstheory
25,lower bounds,235,cstheory
26,counting complexity,216,cstheory
27,lambda calculus,214,cstheory
28,pr.probability,200,cstheory
29,turing machines,189,cstheory
31,boolean functions,187,cstheory
32,big picture,178,cstheory
33,randomized algorithms,176,cstheory
34,lg.learning,175,cstheory
35,linear programming,174,cstheory
36,it.information theory,164,cstheory
37,approximation hardness,163,cstheory
38,reductions,161,cstheory
39,big list,160,cstheory
40,randomness,150,cstheory
41,np complete,130,cstheory
42,graph isomorphism,127,cstheory
44,quantum information,117,cstheory
45,communication complexity,116,cstheory
47,np,107,cstheory
48,regular language,106,cstheory
2,macbook pro,11374,apple
5,itunes,4620,apple
9,icloud,3647,apple
10,finder,3422,apple
11,lion,3322,apple
12,network,3286,apple
13,yosemite,3241,apple
16,mavericks,2808,apple
18,mountain lion,2622,apple
20,applications,2476,apple
22,el capitan,2377,apple
24,sierra,2268,apple
25,time machine,2227,apple
27,mail.app,2091,apple
28,bootcamp,1961,apple
29,high sierra,1892,apple
30,mojave,1887,apple
31,imac,1884,apple
33,disk utility,1840,apple
38,photos,1666,apple
39,catalina,1596,apple
41,software recommendation,1535,apple
43,messages,1460,apple
44,install,1417,apple
46,hardware,1387,apple
48,ios appstore,1352,apple
49,battery,1342,apple
4,object oriented,2933,softwareengineering
7,algorithms,2049,softwareengineering
13,programming practices,1472,softwareengineering
15,object oriented design,1400,softwareengineering
17,programming languages,1336,softwareengineering
18,licensing,1327,softwareengineering
22,domain driven design,1185,softwareengineering
28,coding style,950,softwareengineering
30,project management,893,softwareengineering
31,open source,892,softwareengineering
33,api design,842,softwareengineering
40,development process,669,softwareengineering
42,refactoring,660,softwareengineering
43,interfaces,624,softwareengineering
47,tdd,602,softwareengineering
48,code quality,598,softwareengineering
0,microcontroller,6916,electronics
2,power supply,6413,electronics
3,voltage,5514,electronics
4,operational amplifier,5234,electronics
5,power,4854,electronics
6,transistors,4846,electronics
7,led,4573,electronics
8,batteries,4223,electronics
9,capacitor,4211,electronics
10,mosfet,4175,electronics
11,circuit analysis,4030,electronics
12,pcb,3848,electronics
13,current,3729,electronics
14,amplifier,3367,electronics
15,digital logic,3249,electronics
16,resistors,3062,electronics
17,rf,2612,electronics
18,pcb design,2492,electronics
20,motor,2471,electronics
21,pic,2452,electronics
22,diodes,2439,electronics
23,switches,2419,electronics
24,transformer,2396,electronics
25,voltage regulator,2395,electronics
26,sensor,2354,electronics
27,ac,2339,electronics
29,analog,2268,electronics
30,fpga,2234,electronics
31,relay,2163,electronics
32,circuit design,2123,electronics
33,integrated circuit,2096,electronics
34,adc,2057,electronics
35,dc,2036,electronics
36,battery charging,2020,electronics
38,pwm,1867,electronics
39,switch mode power supply,1845,electronics
40,avr,1678,electronics
41,power electronics,1670,electronics
43,bjt,1613,electronics
44,dc motor,1489,electronics
45,dc dc converter,1455,electronics
48,connector,1416,electronics
49,noise,1416,electronics
1,google play store,2164,android
2,wi fi,1839,android
3,cyanogenmod,1808,android
4,adb,1779,android
5,rooting,1605,android
6,samsung,1593,android
7,root access,1496,android
13,contacts,1094,android
15,settings,1028,android
16,sms,1015,android
18,rom flashing,985,android
19,whatsapp messenger,956,android
21,internal storage,953,android
23,recovery mode,929,android
24,lock screens,886,android
26,external sd,822,android
27,sd card,795,android
29,sync,786,android
