,name,count,skills
58,remote access,14,iot
59,node red,14,iot
60,ikea tradfri,14,iot
61,apple homekit,14,iot
62,publish subscriber,13,iot
63,over the air updates,13,iot
64,ac power,13,iot
65,aws greengrass,13,iot
66,cloud computing,12,iot
67,sonoff,12,iot
68,web sockets,12,iot
69,coap,12,iot
71,voice recognition,11,iot
72,home security,11,iot
78,nfc,10,iot
79,smart assistants,10,iot
80,mobile applications,10,iot
81,logitech harmony,10,iot
82,tracking devices,10,iot
83,chromecast,10,iot
88,microsoft windows,9,iot
90,door sensor,8,iot
92,power sources,8,iot
94,xiaomi mi,8,iot
95,eclipse iot,8,iot
97,openhab,8,iot
98,smart tv,8,iot
99,smart watches,8,iot
5,jenkins pipeline,206,devops
7,docker compose,162,devops
9,containers,148,devops
11,azure devops,135,devops
13,gitlab,122,devops
16,jenkins plugins,107,devops
18,continuous deployment,98,devops
20,culture,85,devops
21,dockerfile,85,devops
26,azure pipelines,67,devops
28,cicd,65,devops
30,jenkinsfile,62,devops
31,configuration management,61,devops
38,gitlab ci runner,51,devops
40,prometheus,48,devops
41,continuous delivery,48,devops
42,docker swarm,48,devops
43,build pipeline,47,devops
44,amazon ecs,47,devops
45,cloud,47,devops
47,bitbucket,43,devops
49,yaml,42,devops
51,helm,39,devops
53,aws cli,36,devops
56,groovy,33,devops
57,infrastructure as code,33,devops
62,load balance,30,devops
63,builds,30,devops
64,release management,29,devops
65,travis ci,29,devops
66,autoscaling,29,devops
68,packer,29,devops
70,aws cloudformation,28,devops
74,artifactory,25,devops
76,aws iam,24,devops
78,provisioning,23,devops
79,orchestration,23,devops
80,sre,23,devops
81,aws vpc,23,devops
83,elastic,23,devops
84,docker registry,23,devops
87,bamboo,22,devops
90,amazon cloudwatch,21,devops
97,servers,19,devops
98,gcp,19,devops
0,quantum gate,677,quantumcomputing
1,qiskit,601,quantumcomputing
2,quantum state,580,quantumcomputing
5,circuit construction,325,quantumcomputing
6,ibm q experience,322,quantumcomputing
7,entanglement,312,quantumcomputing
11,error correction,190,quantumcomputing
12,grovers algorithm,144,quantumcomputing
15,physical realization,127,quantumcomputing
16,quantum operation,123,quantumcomputing
18,nielsen and chuang,114,quantumcomputing
19,density matrix,113,quantumcomputing
20,q#,111,quantumcomputing
21,gate synthesis,105,quantumcomputing
22,textbook and exercises,95,quantumcomputing
23,physical qubit,88,quantumcomputing
24,hamiltonian simulation,82,quantumcomputing
26,matrix representation,79,quantumcomputing
27,classical computing,78,quantumcomputing
31,bloch sphere,68,quantumcomputing
32,cirq,68,quantumcomputing
33,pauli gates,66,quantumcomputing
34,shors algorithm,66,quantumcomputing
35,quantum fourier transform,64,quantumcomputing
36,hhl algorithm,64,quantumcomputing
37,teleportation,62,quantumcomputing
38,speedup,59,quantumcomputing
39,vqe,59,quantumcomputing
40,tensor product,57,quantumcomputing
42,unitarity,52,quantumcomputing
44,superposition,50,quantumcomputing
45,universal gates,46,quantumcomputing
46,deutsch jozsa algorithm,46,quantumcomputing
47,stabilizer code,45,quantumcomputing
48,quantum advantage,45,quantumcomputing
49,experiment,44,quantumcomputing
50,d wave,44,quantumcomputing
51,hadamard,44,quantumcomputing
52,decoherence,43,quantumcomputing
53,ibm,42,quantumcomputing
55,superconducting quantum computing,39,quantumcomputing
56,fidelity,39,quantumcomputing
57,phase estimation,39,quantumcomputing
58,annealing,37,quantumcomputing
63,qaoa,33,quantumcomputing
66,photonics,30,quantumcomputing
67,adiabatic model,30,quantumcomputing
68,qasm,29,quantumcomputing
69,fault tolerance,27,quantumcomputing
70,qudit,25,quantumcomputing
71,random quantum circuit,25,quantumcomputing
72,tomography,25,quantumcomputing
73,bell experiment,24,quantumcomputing
74,chemistry,24,quantumcomputing
75,partial trace,23,quantumcomputing
76,bell basis,23,quantumcomputing
77,google sycamore,22,quantumcomputing
78,no cloning theorem,21,quantumcomputing
79,amplitude amplification,21,quantumcomputing
81,topological quantum computing,20,quantumcomputing
82,qutip,20,quantumcomputing
83,superdense coding,20,quantumcomputing
84,non locality,20,quantumcomputing
85,projection operator,20,quantumcomputing
86,graph states,19,quantumcomputing
87,quirk,19,quantumcomputing
88,games,19,quantumcomputing
89,optical quantum computing,18,quantumcomputing
90,stabilizer state,17,quantumcomputing
91,nisq,17,quantumcomputing
92,trace distance,17,quantumcomputing
93,quantum enhanced machine learning,16,quantumcomputing
94,simons algorithm,16,quantumcomputing
95,surface code,15,quantumcomputing
96,bqp,15,quantumcomputing
97,correlations,15,quantumcomputing
98,key distribution,15,quantumcomputing
99,classical quantum,15,quantumcomputing
1,mixed integer programming,288,or
6,cplex,95,or
7,solver,92,or
9,linearization,77,or
11,combinatorial optimization,75,or
12,constraint programming,68,or
13,nonlinear programming,65,or
15,gurobi,47,or
17,binary variable,44,or
18,vehicle routing,43,or
19,or tools,43,or
20,logical constraints,40,or
21,pyomo,38,or
22,convexity,37,or
26,column generation,29,or
28,big m,29,or
29,quadratic programming,28,or
30,simplex,28,or
31,nonconvex programming,27,or
32,inventory,27,or
34,duality,23,or
35,stochastic programming,22,or
37,traveling salesman,21,or
38,indicator constraints,20,or
39,metaheuristics,20,or
41,benders decomposition,20,or
43,ampl,17,or
44,pulp,17,or
45,branch and bound,17,or
48,multi objective optimization,16,or
49,queuing theory,15,or
50,docplex,15,or
51,knapsack,15,or
53,facility location,15,or
57,assignment problem,13,or
58,minlp,13,or
59,polyhedra,12,or
61,feasible points,12,or
62,academia,12,or
63,literature research,12,or
64,bounds,12,or
65,kkt conditions,12,or
67,gams,11,or
68,operations research,11,or
69,set covering,11,or
71,branch and cut,11,or
72,benchmark,10,or
73,lp relaxation,10,or
75,global optimality,9,or
76,dantzig wolfe decomposition,9,or
79,books,9,or
80,branch and price,8,or
83,job market,8,or
84,robust optimization,8,or
85,dual,8,or
86,rq inventory model,8,or
87,supply chain,8,or
88,stochastic process,8,or
89,optimality conditions,7,or
90,relaxation,7,or
91,dual simplex,7,or
92,callback,7,or
93,cp optimizer,7,or
94,chance constraints,7,or
95,disciplined convex programming,7,or
97,modeling languages,7,or
98,industry,7,or
99,sensitivity analysis,6,or
0,density functional theory,256,mattermodeling
2,molecular dynamics,81,mattermodeling
3,vasp,81,mattermodeling
5,electronic structure,47,mattermodeling
6,one topic per answer,44,mattermodeling
7,molecular modeling,42,mattermodeling
8,ab initio calculations,40,mattermodeling
9,band structure,39,mattermodeling
10,quantum espresso,38,mattermodeling
12,high performance computing,33,mattermodeling
16,phonons,24,mattermodeling
18,basis sets,22,mattermodeling
19,lammps,22,mattermodeling
20,magnetism,21,mattermodeling
24,mathematical modeling,18,mattermodeling
25,visualization software,18,mattermodeling
26,k points,17,mattermodeling
27,pseudopotentials,17,mattermodeling
28,quantum monte carlo,15,mattermodeling
29,surfaces,15,mattermodeling
30,model hamiltonians,15,mattermodeling
34,td dft,14,mattermodeling
35,self consistent field,14,mattermodeling
36,from phys se,14,mattermodeling
37,geometry optimization,13,mattermodeling
38,convergence test,13,mattermodeling
39,vibrations,13,mattermodeling
41,crystallography,12,mattermodeling
42,hartree fock,12,mattermodeling
43,q chem,12,mattermodeling
44,statistical thermodynamics,11,mattermodeling
45,numerical convergence,11,mattermodeling
46,from chem se,11,mattermodeling
51,vesta,10,mattermodeling
53,space groups,10,mattermodeling
54,coupled cluster,10,mattermodeling
56,forcefields,10,mattermodeling
57,kohn sham,10,mattermodeling
59,ising model,10,mattermodeling
60,integrals,10,mattermodeling
62,gromacs,9,mattermodeling
64,molecular interactions,9,mattermodeling
65,materials design,9,mattermodeling
66,docking,9,mattermodeling
67,qmmm,9,mattermodeling
68,topological insulators,9,mattermodeling
69,orca,9,mattermodeling
70,pyscf,9,mattermodeling
72,dichalcogenides,9,mattermodeling
74,graphene,8,mattermodeling
75,berry phase,8,mattermodeling
76,molpro,8,mattermodeling
77,spin models,8,mattermodeling
78,electron correlation,8,mattermodeling
79,binding energy,8,mattermodeling
81,education,8,mattermodeling
82,periodic system,8,mattermodeling
83,relativistic,8,mattermodeling
84,special quasirandom structures,8,mattermodeling
87,molecular mechanics,8,mattermodeling
88,gibbs free energy,7,mattermodeling
89,phonopy,7,mattermodeling
90,biomaterials,7,mattermodeling
91,cif,7,mattermodeling
92,spin orbit coupling,7,mattermodeling
93,brillouin zone,7,mattermodeling
94,gpaw,7,mattermodeling
95,quantum dynamics,7,mattermodeling
96,software assistance,6,mattermodeling
98,density of states,6,mattermodeling
99,materials engineering,6,mattermodeling
